code,name,geocoder_address,address,locality,municipality,district,postal_code,nature,cicle
806876,Jardim de Infância do Centro de Apoio à Criança - Secção,"Rua Fundação Gulbenkian, n.º 27, 2735-396 AGUALVA-CACÉM, Sintra, Portugal","Rua Fundação Gulbenkian, n.º 27",AGUALVA-CACÉM,Sintra,Lisboa,2735-396,Privado,Pré-escolar
252839,Escola Básica n.º 2 de Setúbal,"Lg. Victor Victorino, 2900-664 SETÚBAL, Setúbal, Portugal",Lg. Victor Victorino,SETÚBAL,Setúbal,Setúbal,2900-664,Publico,1º Ciclo
236202,"Escola Básica Padre Andrade, Cascais","Rua da Escola, 2785-024 SÃO DOMINGOS DE RANA, Cascais, Portugal",Rua da Escola,SÃO DOMINGOS DE RANA,Cascais,Lisboa,2785-024,Publico,Pré-escolar|1º Ciclo
517999,Infantário Popular de Paço de Arcos,"Largo D. Leonor Faria Gomes, n.º 7, 2780-000 OEIRAS, Oeiras, Portugal","Largo D. Leonor Faria Gomes, n.º 7",OEIRAS,Oeiras,Lisboa,2780-000,Privado,Pré-escolar
803268,Externato de Ensino Primário do Centro Paroquial de São João das Lampas,"Avenida Central, n.º 56, 2705-737 SÃO JOÃO DAS LAMPAS, Sintra, Portugal","Avenida Central, n.º 56",SÃO JOÃO DAS LAMPAS,Sintra,Lisboa,2705-737,Privado,Pré-escolar|1º Ciclo
252268,"Escola Básica da Quinta Medideira, Amora, Seixal","Rua do Cacheu - Quinta da Medideira, 2845-607 AMORA, Seixal, Portugal",Rua do Cacheu - Quinta da Medideira,AMORA,Seixal,Setúbal,2845-607,Publico,Pré-escolar|1º Ciclo
507830,Externato Espaço Verde,"Avª Infante D. Henrique, Lote 145, 2870-157 MONTIJO, Montijo, Portugal","Avª Infante D. Henrique, Lote 145",MONTIJO,Montijo,Setúbal,2870-157,Privado,Pré-escolar
297161,"Escola Básica de Santa Clara, Lisboa","Campo de Santa Clara 200, 1100-471 LISBOA, Lisboa, Portugal",Campo de Santa Clara 200,LISBOA,Lisboa,Lisboa,1100-471,Publico,Pré-escolar|1º Ciclo
642447,"Jardim de Infância de Vale Rosal, Almada","Praceta Fernando Namora, 5, 2820-598 CHARNECA DA CAPARICA, Almada, Portugal","Praceta Fernando Namora, 5",CHARNECA DA CAPARICA,Almada,Setúbal,2820-598,Publico,Pré-escolar
290063,"Escola Básica do Pendão, Sintra","Largo Alto dos Moinhos - Pendão, 2745-017 QUELUZ, Sintra, Portugal",Largo Alto dos Moinhos - Pendão,QUELUZ,Sintra,Lisboa,2745-017,Publico,Pré-escolar|1º Ciclo
508410,Colónia Infantil da Educação Popular ,"Avenida Marginal - São João do Estoril, 2765-587 ESTORIL, Cascais, Portugal",Avenida Marginal - São João do Estoril,ESTORIL,Cascais,Lisboa,2765-587,Privado,Pré-escolar|1º Ciclo
341332,"Escola Básica Dr. Vasco Moniz, Vila Franca de Xira","Rua Camilo Castelo Branco, 2600-030 VILA FRANCA DE XIRA, Vila Franca de Xira, Portugal",Rua Camilo Castelo Branco,VILA FRANCA DE XIRA,Vila Franca de Xira,Lisboa,2600-030,Publico,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo
804096,Jardim De Infância Do Centro Social Paroquial Da Charneca,"Estrada Militar, 1 - Galinheiras, 1750-194 LISBOA, Lisboa, Portugal","Estrada Militar, 1 - Galinheiras",LISBOA,Lisboa,Lisboa,1750-194,Privado,Pré-escolar
243838,"Escola Básica Alexandre Herculano, Lisboa","Rua Nova do Calhariz, 4, 1300-428 LISBOA, Lisboa, Portugal","Rua Nova do Calhariz, 4",LISBOA,Lisboa,Lisboa,1300-428,Publico,1º Ciclo
803629,Centro de Acolhimento Infantil Victor Manoel - Santa Casa da Misericórdia de Lisboa,"Calçada da Tapada, nº 94, 1300-550 LISBOA, Lisboa, Portugal","Calçada da Tapada, nº 94",LISBOA,Lisboa,Lisboa,1300-550,Publico,Pré-escolar
250340,"Escola Básica n.º 3 de Agualva, Sintra","Av. dos Bons Amigos - Quinta das Rosas, 2735-081 AGUALVA-CACÉM, Sintra, Portugal",Av. dos Bons Amigos - Quinta das Rosas,AGUALVA-CACÉM,Sintra,Lisboa,2735-081,Publico,Pré-escolar|1º Ciclo
802727,Escola Profissional Bento de Jesus Caraça- Delegação do Seixal,"Rua Júlio Augusto Henriques (Passeo Alexandre Braga Nº 53, Lojas 3 e 4), 2840-212 SEIXAL, Seixal, Portugal","Rua Júlio Augusto Henriques (Passeo Alexandre Braga Nº 53, Lojas 3 e 4)",SEIXAL,Seixal,Setúbal,2840-212,Privado,3º Ciclo|Profissional
502406,"Externato ""O Caracol""","Praceta Ângelo Lima, Lote 3 - Cave - E, 2700-056 AMADORA, Amadora, Portugal","Praceta Ângelo Lima, Lote 3 - Cave - E",AMADORA,Amadora,Lisboa,2700-056,Privado,Pré-escolar
803214,Externato O Nosso Jardim,"Calçada da Estrela, nº 129 - Temporariamente- Rua da Bela Vista à Lapa, 55 - 1200 612, 1200-662 LISBOA, Lisboa, Portugal","Calçada da Estrela, nº 129 - Temporariamente- Rua da Bela Vista à Lapa, 55 - 1200 612",LISBOA,Lisboa,Lisboa,1200-662,Privado,1º Ciclo
803522,Fundação Júlia Moreira - Santa Casa da Misericórdia de Lisboa,"Rua Adolfo Coelho, nº 9 - Penha de França, 1900-028 LISBOA, Lisboa, Portugal","Rua Adolfo Coelho, nº 9 - Penha de França",LISBOA,Lisboa,Lisboa,1900-028,Publico,Pré-escolar
504385,"Jardim Infantil ""Pedrita""-Associação de Pais e Técnicos","Estrada de Benfica, 533, 1500-085 LISBOA, Lisboa, Portugal","Estrada de Benfica, 533",LISBOA,Lisboa,Lisboa,1500-085,Privado,Pré-escolar
507271,Externato Os Grilinhos,"R. da Ponderosa, nº 6 - Quintinhas, 2820-001 CHARNECA DA CAPARICA, Almada, Portugal","R. da Ponderosa, nº 6 - Quintinhas",CHARNECA DA CAPARICA,Almada,Setúbal,2820-001,Privado,Pré-escolar
250193,"Escola Básica do Bairro de São Miguel, Lisboa","R. Jorge Ferreira Vasconcelos, 1700-255 LISBOA, Lisboa, Portugal",R. Jorge Ferreira Vasconcelos,LISBOA,Lisboa,Lisboa,1700-255,Publico,Pré-escolar|1º Ciclo
800179,Cambridge School,"Alameda dos Oceanos, Lote 2.11.01 AC - Parque das Nações, 1990-225 LISBOA, Lisboa, Portugal","Alameda dos Oceanos, Lote 2.11.01 AC - Parque das Nações",LISBOA,Lisboa,Lisboa,1990-225,Privado,Extra-escolar
310086,"Escola Básica D. Luís de Mendonça Furtado, Barreiro","Rua Ferrer Trindade - Urbanização da Escavadeira, 2830-494 BARREIRO, Barreiro, Portugal",Rua Ferrer Trindade - Urbanização da Escavadeira,BARREIRO,Barreiro,Setúbal,2830-494,Publico,1º Ciclo|2º Ciclo|3º Ciclo
250650,"Escola Básica de Fetais, Vila Lorena, Loures","R. das Arpalas  - Vila Lorena, 2680-132 CAMARATE, Loures, Portugal",R. das Arpalas  - Vila Lorena,CAMARATE,Loures,Lisboa,2680-132,Publico,Pré-escolar|1º Ciclo
501803,Externato Rainha Dona Amélia,"Rua da Estrela, n.º 65 - 1º, 1200-668 LISBOA, Lisboa, Portugal","Rua da Estrela, n.º 65 - 1º",LISBOA,Lisboa,Lisboa,1200-668,Privado,Pré-escolar|1º Ciclo
253066,"Escola Básica da Luz-Carnide, Lisboa","Rua  Maria Brown, 1, 1500-430 LISBOA, Lisboa, Portugal","Rua  Maria Brown, 1",LISBOA,Lisboa,Lisboa,1500-430,Publico,Pré-escolar|1º Ciclo
245161,"Escola Básica Antero Basalisa, Carnaxide, Oeiras","R. Manuel dos Santos Mónica, 2790-100 CARNAXIDE, Oeiras, Portugal",R. Manuel dos Santos Mónica,CARNAXIDE,Oeiras,Lisboa,2790-100,Publico,Pré-escolar|1º Ciclo
251215,"Jardim de Infância n.º 3 de Mem Martins, Sintra","R. das Eiras - Messa, 2725-294 MEM MARTINS, Sintra, Portugal",R. das Eiras - Messa,MEM MARTINS,Sintra,Lisboa,2725-294,Publico,Pré-escolar
806759,Jardim de Infância Pitinhos II - Secção,"Rua da Artemísia - Condomínio Terrazzo - Poço Mouro, 2910-298 SETÚBAL, Setúbal, Portugal",Rua da Artemísia - Condomínio Terrazzo - Poço Mouro,SETÚBAL,Setúbal,Setúbal,2910-298,Privado,Pré-escolar
402229,"Escola Secundária Miguel Torga, Monte Abraão, Sintra","Rua Cidade Desportiva, 2745-012 QUELUZ, Sintra, Portugal",Rua Cidade Desportiva,QUELUZ,Sintra,Lisboa,2745-012,Publico,3º Ciclo|Secundário|Profissional
504816,"Jardim Infantil ""O Rezingão""","R. Sousa Pinto, nº 7, 2745-335 QUELUZ, Sintra, Portugal","R. Sousa Pinto, nº 7",QUELUZ,Sintra,Lisboa,2745-335,Privado,Pré-escolar
517744,Jardim De Infância Do Centro Da Sagrada Família De Algés,"Rua António Luís Gomes, Nº 9 - Quinta Do Leonel, 1495-146 ALGÉS, Oeiras, Portugal","Rua António Luís Gomes, Nº 9 - Quinta Do Leonel",ALGÉS,Oeiras,Lisboa,1495-146,Privado,Pré-escolar
244971,"Jardim de Infância n.º 1 do Cacém, Sintra","R. Rainha Santa Isabel, 2735-488 AGUALVA-CACÉM, Sintra, Portugal",R. Rainha Santa Isabel,AGUALVA-CACÉM,Sintra,Lisboa,2735-488,Publico,Pré-escolar
800442,International Sharing School TagusparK,"Av. Dr. Mário Soares, n.º 14, 2740-119 PORTO SALVO, Oeiras, Portugal","Av. Dr. Mário Soares, n.º 14",PORTO SALVO,Oeiras,Lisboa,2740-119,Privado,
800439,Colégio São Filipe I,"Estrada Vale de Mulatas, n.º 5, 2910-737 SETÚBAL, Setúbal, Portugal","Estrada Vale de Mulatas, n.º 5",SETÚBAL,Setúbal,Setúbal,2910-737,Privado,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo|Secundário
345209,"Escola Básica de Vale da Amoreira, Moita","Bairro Paixão, 2835-011 BAIXA DA BANHEIRA, Moita, Portugal",Bairro Paixão,BAIXA DA BANHEIRA,Moita,Setúbal,2835-011,Publico,1º Ciclo|2º Ciclo|3º Ciclo
503538,"Externato ""João XXIII""","Rua Corsário das Ilhas, Lote 3 27.02, 1990-249 LISBOA, Lisboa, Portugal","Rua Corsário das Ilhas, Lote 3 27.02",LISBOA,Lisboa,Lisboa,1990-249,Privado,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo
342154,"Escola Básica de Marvila, Lisboa","R. António Gedeão, 1950-069 LISBOA, Lisboa, Portugal",R. António Gedeão,LISBOA,Lisboa,Lisboa,1950-069,Publico,2º Ciclo|3º Ciclo
802671,Escola Primária do Centro C. R. C. Cruz. e Rio Seco,"Rua José Magro, Lote 7 - R/C, 1300-195 LISBOA, Lisboa, Portugal","Rua José Magro, Lote 7 - R/C",LISBOA,Lisboa,Lisboa,1300-195,Privado,1º Ciclo
239823,"Escola Básica de Montemor, Loures","Rua da Escola Primária, 2670-502 LOURES, Loures, Portugal",Rua da Escola Primária,LOURES,Loures,Lisboa,2670-502,Publico,Pré-escolar|1º Ciclo
804196,Colégio Pequenos Sorrisos,"Avenida Cottinnelli Telmo Lote 26 - Loja - Mina, 2700-781 AMADORA, Amadora, Portugal",Avenida Cottinnelli Telmo Lote 26 - Loja - Mina,AMADORA,Amadora,Lisboa,2700-781,Privado,Pré-escolar
501773,Colégio José Álvaro Vidal,"Quinta De Santa Maria - Rua Maria Eduarda Segura De Faria, N.º 2, 2615-354 ALVERCA DO RIBATEJO, Vila Franca de Xira, Portugal","Quinta De Santa Maria - Rua Maria Eduarda Segura De Faria, N.º 2",ALVERCA DO RIBATEJO,Vila Franca de Xira,Lisboa,2615-354,Privado,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo|Secundário
803833,Jardim de Infância Pequenos Aprendizes,"R. Projectada à Av. D. João II, 2635-373 RIO DE MOURO, Sintra, Portugal",R. Projectada à Av. D. João II,RIO DE MOURO,Sintra,Lisboa,2635-373,Privado,Pré-escolar
402722,"Escola Secundária de Sampaio, Sesimbra","Estrada da Faúlha, 2970-577 SESIMBRA, Sesimbra, Portugal",Estrada da Faúlha,SESIMBRA,Sesimbra,Setúbal,2970-577,Publico,3º Ciclo|Secundário|Profissional
265986,"Escola Básica da Portela, Loures","Av. dos Descobrimentos, nº 6, 2685-194 PORTELA LRS, Loures, Portugal","Av. dos Descobrimentos, nº 6",PORTELA LRS,Loures,Lisboa,2685-194,Publico,Pré-escolar|1º Ciclo
504520,"Externato ""O Pinóquio""","Praceta António Sérgio, n.º10, 2745-236 QUELUZ, Sintra, Portugal","Praceta António Sérgio, n.º10",QUELUZ,Sintra,Lisboa,2745-236,Privado,Pré-escolar|1º Ciclo
623702,"Jardim de Infância Almirante Nunes da Matta, Parede, Cascais","R. João de Deus, nº 1, 2775-275 PAREDE, Cascais, Portugal","R. João de Deus, nº 1",PAREDE,Cascais,Lisboa,2775-275,Publico,Pré-escolar
343419,"Escola Básica Visconde de Juromenha, Mem Martins, Sintra","Rua Quinta da Marquesa, 2729-012 MEM MARTINS, Sintra, Portugal",Rua Quinta da Marquesa,MEM MARTINS,Sintra,Lisboa,2729-012,Publico,1º Ciclo|2º Ciclo|3º Ciclo
340923,"Escola Básica D. Pedro II, Moita","Largo da Juventude, 2864-005 MOITA, Moita, Portugal",Largo da Juventude,MOITA,Moita,Setúbal,2864-005,Publico,2º Ciclo|3º Ciclo
507118,"Jardim Infantil ""Bichinho de Conta""","R. Alto Grelhal, 5, 2900-001 SETÚBAL, Setúbal, Portugal","R. Alto Grelhal, 5",SETÚBAL,Setúbal,Setúbal,2900-001,Privado,Pré-escolar
508536,Escola Privativa n.º 1 de A Voz do Operário,"Rua da Voz do Operário n.º 13, 1100-620 LISBOA, Lisboa, Portugal",Rua da Voz do Operário n.º 13,LISBOA,Lisboa,Lisboa,1100-620,Privado,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo
402114,"Escola Secundária Manuel Cargaleiro, Amora, Seixal","R. Bento Moura de Portugal, 2845-154 AMORA, Seixal, Portugal",R. Bento Moura de Portugal,AMORA,Seixal,Setúbal,2845-154,Publico,3º Ciclo|Secundário|Profissional
806509,Colégio Planeta Brilhante,"Estrada da Atalaia, 2890-167 ALCOCHETE, Alcochete, Portugal",Estrada da Atalaia,ALCOCHETE,Alcochete,Setúbal,2890-167,Privado,Pré-escolar
803840,Jardim de Infância Pião Mágico,"Rua da Figueirinha - Lote 734, 1685-410 CANEÇAS, Odivelas, Portugal",Rua da Figueirinha - Lote 734,CANEÇAS,Odivelas,Lisboa,1685-410,Privado,Pré-escolar|1º Ciclo
342117,"Escola Básica Maria Veleda, Loures","Avenida Conde de Avranches, 2660-236 SANTO ANTÓNIO CAVALEIROS, Loures, Portugal",Avenida Conde de Avranches,SANTO ANTÓNIO CAVALEIROS,Loures,Lisboa,2660-236,Publico,2º Ciclo|3º Ciclo
342701,"Escola Básica Professor Agostinho da Silva, Casal de Cambra, Sintra","Avenida de Santa Marta, 2605-855 CASAL DE CAMBRA, Sintra, Portugal",Avenida de Santa Marta,CASAL DE CAMBRA,Sintra,Lisboa,2605-855,Publico,2º Ciclo|3º Ciclo
518426,Jardim de Infância da Associação de Promoção Social de Alhandra,"Estrada de Subserra - Quinta da Várzea, 2600-537 ALHANDRA, Vila Franca de Xira, Portugal",Estrada de Subserra - Quinta da Várzea,ALHANDRA,Vila Franca de Xira,Lisboa,2600-537,Privado,Pré-escolar
205977,"Escola Básica de Azoia, Sesimbra","R. da Escola   Casais da Azoia, 2970-165 SESIMBRA, Sesimbra, Portugal",R. da Escola   Casais da Azoia,SESIMBRA,Sesimbra,Setúbal,2970-165,Publico,Pré-escolar|1º Ciclo
242160,"Escola Básica Miquelina Pombo, Almada","R. Dr. Alberto Araújo, 2825-000 CAPARICA, Almada, Portugal",R. Dr. Alberto Araújo,CAPARICA,Almada,Setúbal,2825-000,Publico,Pré-escolar|1º Ciclo
259457,"Escola Básica Alice Leite, Alfornelos, Amadora","Largo João das Regras, 2650-007 AMADORA, Amadora, Portugal",Largo João das Regras,AMADORA,Amadora,Lisboa,2650-007,Publico,Pré-escolar|1º Ciclo
604070,"Jardim de Infância do Bairro Padre Cruz, Lisboa","Rua Rio Tejo, 1600-000 LISBOA, Lisboa, Portugal",Rua Rio Tejo,LISBOA,Lisboa,Lisboa,1600-000,Publico,Pré-escolar
803341,Instituto de Línguas da Universidade Nova de Lisboa,"Avenida de Berna, 26-C , 1069-061 LISBOA, Lisboa, Portugal","Avenida de Berna, 26-C ",LISBOA,Lisboa,Lisboa,1069-061,Privado,Extra-escolar
800412,Colégio Penas Real,"Estrada Real - Sítio da Lagoa Cheia, 2890-164 ALCOCHETE, Alcochete, Portugal",Estrada Real - Sítio da Lagoa Cheia,ALCOCHETE,Alcochete,Setúbal,2890-164,Privado,Pré-escolar|1º Ciclo|2º Ciclo
806366,Escola Profissional de Hotelaria e Turismo de Lisboa - Delegação Póvoa de Santa Iria,"Avenida Eduardo Veiga Araújo, 2625-055 PÓVOA DE SANTA IRIA, Vila Franca de Xira, Portugal",Avenida Eduardo Veiga Araújo,PÓVOA DE SANTA IRIA,Vila Franca de Xira,Lisboa,2625-055,Privado,Profissional
502352,Externato Infantil A Candeia Encantada,"Av. João XXI, 5 r/c esq., 1000-297 LISBOA, Lisboa, Portugal","Av. João XXI, 5 r/c esq.",LISBOA,Lisboa,Lisboa,1000-297,Privado,Pré-escolar
400786,"Escola Secundária Alfredo dos Reis Silveira, Cavadas, Seixal","Avenida 25 de Abril, 2840-400 SEIXAL, Seixal, Portugal",Avenida 25 de Abril,SEIXAL,Seixal,Setúbal,2840-400,Publico,3º Ciclo|Secundário|Profissional
803745,"Jardim de Infância Era Uma Vez 1, 2, 3","Rua José Ernesto Sousa, 48 e 48A - Quinta Chiado - Feijó, 2810-318 ALMADA, Almada, Portugal","Rua José Ernesto Sousa, 48 e 48A - Quinta Chiado - Feijó",ALMADA,Almada,Setúbal,2810-318,Privado,Pré-escolar
504956,Associação Popular Ribeiro dos Santos,"Avenida Almirante Reis, 70-1º esq., 1150-020 LISBOA, Lisboa, Portugal","Avenida Almirante Reis, 70-1º esq.",LISBOA,Lisboa,Lisboa,1150-020,Privado,Pré-escolar
341617,"Escola Básica de São João do Estoril, Cascais","R. Vitorino Nemésio, 222, 2765-362 ESTORIL, Cascais, Portugal","R. Vitorino Nemésio, 222",ESTORIL,Cascais,Lisboa,2765-362,Publico,2º Ciclo|3º Ciclo
253595,"Escola Básica do Condado, Lisboa","R. Eng. Cunha Leal, 1950-105 LISBOA, Lisboa, Portugal",R. Eng. Cunha Leal,LISBOA,Lisboa,Lisboa,1950-105,Publico,Pré-escolar|1º Ciclo
502935,"Externato ""Júlio Dinis""","Rua Joaquim E. Gaspar Gomes, nº 64 - R/C, 2745-133 QUELUZ, Sintra, Portugal","Rua Joaquim E. Gaspar Gomes, nº 64 - R/C",QUELUZ,Sintra,Lisboa,2745-133,Privado,Pré-escolar|1º Ciclo
516624,CEI - Centro de Educação Infantil,"Rua da Paz - Matocheirinhos, 2785-324 SÃO DOMINGOS DE RANA, Cascais, Portugal",Rua da Paz - Matocheirinhos,SÃO DOMINGOS DE RANA,Cascais,Lisboa,2785-324,Privado,Pré-escolar
516831,Jardim Infantil Do Centro Social Paroq. S. Vicente Paulo,"Rua Da Igreja, N.º 1- Bairro Da Serafina, 1070-321 LISBOA, Lisboa, Portugal","Rua Da Igreja, N.º 1- Bairro Da Serafina",LISBOA,Lisboa,Lisboa,1070-321,Privado,Pré-escolar
224560,"Escola Básica de Frielas, Loures","R. da Escola Primaria, 2660-055 FRIELAS, Loures, Portugal",R. da Escola Primaria,FRIELAS,Loures,Lisboa,2660-055,Publico,1º Ciclo
803803,Jardim de Infância O Refúgio dos Fidalguinhos,"Rua Futebol Clube Barreirense, 1 - Urbanização dos Fidalguinhos, 2835-311 LAVRADIO, Barreiro, Portugal","Rua Futebol Clube Barreirense, 1 - Urbanização dos Fidalguinhos",LAVRADIO,Barreiro,Setúbal,2835-311,Privado,Pré-escolar|1º Ciclo
806738,Saint Georges School,"Rua Depósitos de Água, 339, n.º 1, 2750-561 CASCAIS, Cascais, Portugal","Rua Depósitos de Água, 339, n.º 1",CASCAIS,Cascais,Lisboa,2750-561,Privado,
226579,"Escola Básica da Lançada, Hortinha, Montijo","Rua do Povo, 2870-507 SARILHOS GRANDES, Montijo, Portugal",Rua do Povo,SARILHOS GRANDES,Montijo,Setúbal,2870-507,Publico,1º Ciclo
244417,"Escola Básica da Quinta de São João, Arrentela, Seixal","Praceta Álvaro Viana de Lemos, 2840-400 SEIXAL, Seixal, Portugal",Praceta Álvaro Viana de Lemos,SEIXAL,Seixal,Setúbal,2840-400,Publico,Pré-escolar|1º Ciclo
344588,"Escola Básica da Venda do Pinheiro, Mafra","Quinta do Mucharro, 2665-569 VENDA DO PINHEIRO, Mafra, Portugal",Quinta do Mucharro,VENDA DO PINHEIRO,Mafra,Lisboa,2665-569,Publico,2º Ciclo|3º Ciclo
252657,"Escola Básica Rainha Santa, Patameiras, Odivelas","R. Antero de Quental, 2675-481 ODIVELAS, Odivelas, Portugal",R. Antero de Quental,ODIVELAS,Odivelas,Lisboa,2675-481,Publico,1º Ciclo
800144,"CERCICA - Cooperativa para a Educação e Reabilitação de Cidadãos Inadaptados de Cascais, CRL","Rua Principal - Livramento, 2765-383 ESTORIL, Cascais, Portugal",Rua Principal - Livramento,ESTORIL,Cascais,Lisboa,2765-383,Privado,Especial
228527,"Jardim de Infância de Lagameças, Palmela","Estrada de Lagameças, 2965-261 POCEIRÃO, Palmela, Portugal",Estrada de Lagameças,POCEIRÃO,Palmela,Setúbal,2965-261,Publico,Pré-escolar
517495,Creche Popular De Moscavide,"Avenida De Moscavide, N.º 65, 1885-060 MOSCAVIDE, Loures, Portugal","Avenida De Moscavide, N.º 65",MOSCAVIDE,Loures,Lisboa,1885-060,Privado,Pré-escolar
345234,"Escola Básica da Trafaria, Almada","S. Pedro da Trafaria, 2825-851 TRAFARIA, Almada, Portugal",S. Pedro da Trafaria,TRAFARIA,Almada,Setúbal,2825-851,Publico,2º Ciclo|3º Ciclo
641273,"Jardim de Infância de Carcavelos, Cascais","Rua Júlio Moreira, nº 7, 2775-596 CARCAVELOS, Cascais, Portugal","Rua Júlio Moreira, nº 7",CARCAVELOS,Cascais,Lisboa,2775-596,Publico,Pré-escolar
501839,Externato Miguel Ângelo,"Rua Dr. Marques da Mata, nº 19, 2775-607 CARCAVELOS, Cascais, Portugal","Rua Dr. Marques da Mata, nº 19",CARCAVELOS,Cascais,Lisboa,2775-607,Privado,Pré-escolar|1º Ciclo
342750,"Escola Básica Prof. Delfim Santos, Lisboa","R. Maestro Frederico de Freitas, 1500-400 LISBOA, Lisboa, Portugal",R. Maestro Frederico de Freitas,LISBOA,Lisboa,Lisboa,1500-400,Publico,2º Ciclo|3º Ciclo
804120,Jardim de Infância do Instituto Particular de Desenvolvimento Sócio Cultural,"Pavilhão III do Campus da FCT/UNL - Quinta da Torre, 2825-114 CAPARICA, Almada, Portugal",Pavilhão III do Campus da FCT/UNL - Quinta da Torre,CAPARICA,Almada,Setúbal,2825-114,Privado,Pré-escolar
505262,"Externato ""O Viveirinho""","Rua Movimento das Forças Armadas, nº 12 - R/C, 2700-595 AMADORA, Amadora, Portugal","Rua Movimento das Forças Armadas, nº 12 - R/C",AMADORA,Amadora,Lisboa,2700-595,Privado,Pré-escolar|1º Ciclo
503599,Colégio Quinta do Lago,"Rua D. Luís de Ataíde, n.º 198, 2785-589 SÃO DOMINGOS DE RANA, Cascais, Portugal","Rua D. Luís de Ataíde, n.º 198",SÃO DOMINGOS DE RANA,Cascais,Lisboa,2785-589,Privado,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo
806878,Colégio da Bafureira - Pólo,"Rua Dr. Camilo Dionísio Álvares, nº 801, 2775-377 PAREDE, Cascais, Portugal","Rua Dr. Camilo Dionísio Álvares, nº 801",PAREDE,Cascais,Lisboa,2775-377,Privado,2º Ciclo|3º Ciclo
517720,Jardim De Infância O Palhaço - Santa Casa Da Misericórdia De Oeiras,"Rua 1º De Maio, Nº 2 - Bairro 25 De Abril, 2795-158 LINDA A VELHA, Oeiras, Portugal","Rua 1º De Maio, Nº 2 - Bairro 25 De Abril",LINDA A VELHA,Oeiras,Lisboa,2795-158,Privado,Pré-escolar
519315,Jardim Infantil O Varino (S.C.M.Alhos Vedros),"Rua Do Varino - Urbanização  Do Palheirão, 2860-453 MOITA, Moita, Portugal",Rua Do Varino - Urbanização  Do Palheirão,MOITA,Moita,Setúbal,2860-453,Privado,Pré-escolar
803247,"Externato Paroquial ""Nossa Senhora da Conceição""","Largo da Academia Nacional de Belas Artes, nº 14 - 1, 1200-005 LISBOA, Lisboa, Portugal","Largo da Academia Nacional de Belas Artes, nº 14 - 1",LISBOA,Lisboa,Lisboa,1200-005,Privado,1º Ciclo
