stop_id,stop_name,tts_stop_name
010051,ESTR LAGOA DA CHEIA 610,Estrada Lagoa Da Cheia 610
010052,ESTR LAGOA DA CHEIA 610,Estrada Lagoa Da Cheia 610
010053,ESTR DOS MALMEQUERES 316,Estrada Dos Malmequeres 316
010054,ESTR DOS MALMEQUERES 316,Estrada Dos Malmequeres 316
010055,R FUTEBOL CLUBE S FRANCISCO (CERCAL),Rua Futebol Clube São Francisco ( Cercal )
010056,R FUTEBOL CLUBE S FRANCISCO (CERCAL),Rua Futebol Clube São Francisco ( Cercal )
010057,R FUTEBOL CLUBE S FRANC X R ANT ALEIXO 1,Cruzamento Entre Rua Futebol Clube São Francisco E Rua António Aleixo 1
010058,R FUTEBOL CLUBE S FRANC X R ANT ALEIXO 1,Cruzamento Entre Rua Futebol Clube São Francisco E Rua António Aleixo 1
010059,S FRANCISCO (EN 119 31),São Francisco ( Estrada Nacional 119 31 )
010061,S FRANCISCO (PRAÇA DAS AVES DO TEJO),São Francisco ( Praça Das Aves Do Tejo )
010062,S FRANCISCO (PRAÇA DAS AVES DO TEJO),São Francisco ( Praça Das Aves Do Tejo )
010063,AV CORVO MARINHO URB VILLAS DO DUQUE,Avenida Corvo Marinho Urbanização Villas Do Duque
010064,AV CORVO MARINHO URB VILLAS DO DUQUE,Avenida Corvo Marinho Urbanização Villas Do Duque
010066,S FRANCISCO (EN 119 114),São Francisco ( Estrada Nacional 119 114 )
010067,R FUTEBOL CLUBE S FRANCISCO (VILA AZUL),Rua Futebol Clube São Francisco ( Vila Azul )
010068,R FUTEBOL CLUBE S FRANCISCO (VILA AZUL),Rua Futebol Clube São Francisco ( Vila Azul )
010069,AV DOS BARRIS (PQ DESP DO VALBOM),Avenida Dos Barris ( Parque Desportivo Do Valbom )
010071,AV DOS BARRIS (ESCOLA SECUNDÁRIA),Avenida Dos Barris ( Escola Secundária )
010073,ALCOCHETE (AV REVOLUÇÃO 43),Alcochete ( Avenida Revolução 43 )
010075,ESTR DO BREJO COMPRIDO 4307,Estrada Do Brejo Comprido 4307
010077,CM1123 (QTA DA FLOR),Caminho Municipal 1123 ( Quinta Da Flor )
010079,ALCOCHETE (AV REVOLUÇÃO 86),Alcochete ( Avenida Revolução 86 )
010080,ALCOCHETE (AV REVOLUÇÃO 86),Alcochete ( Avenida Revolução 86 )
010081,ALCOCHETE (R SALINEIRO 99),Alcochete ( Rua Salineiro 99 )
010082,ALCOCHETE (R SALINEIRO 99),Alcochete ( Rua Salineiro 99 )
010083,VALBOM (R CERRADINHO PRAIA),Valbom ( Rua Cerradinho Praia )
010084,VALBOM (R CERRADINHO PRAIA),Valbom ( Rua Cerradinho Praia )
010085,AV D JOÃO II (SOIMA),Avenida Dom João Segundo ( Soima )
010086,AV D JOÃO II (SOIMA),Avenida Dom João Segundo ( Soima )
010087,R DA SOCIEDADE 95,Rua Da Sociedade 95
010088,R DA SOCIEDADE 95,Rua Da Sociedade 95
010089,QTA PACHECA (EM 501) X R PACHECA,Cruzamento Entre Quinta Pacheca ( Estrada Municipal 501 ) E Rua Pacheca
010090,QTA PACHECA (EM 501) X R PACHECA,Cruzamento Entre Quinta Pacheca ( Estrada Municipal 501 ) E Rua Pacheca
010091,EM 501 (VIAD PT VASCO GAMA) EST SERVIÇO,Estrada Municipal 501 ( Viaduto Ponte Vasco Gama ) Estação Serviço
010092,EM 501 (VIAD PT VASCO GAMA) EST SERVIÇO,Estrada Municipal 501 ( Viaduto Ponte Vasco Gama ) Estação Serviço
010093,SAMOUCO (EM 501) PORTO VELHO FÁB BOLOS,Samouco ( Estrada Municipal 501 ) Porto Velho Fábrica Bolos
010094,SAMOUCO (EM 501) PORTO VELHO FÁB BOLOS,Samouco ( Estrada Municipal 501 ) Porto Velho Fábrica Bolos
010095,SAMOUCO (EM 501) BAIRRO NOVO 210,Samouco ( Estrada Municipal 501 ) Bairro Novo 210
010096,SAMOUCO (EM 501) BAIRRO NOVO 210,Samouco ( Estrada Municipal 501 ) Bairro Novo 210
010097,SAMOUCO (EM 501 46),Samouco ( Estrada Municipal 501 46 )
010098,SAMOUCO (EM 501 46),Samouco ( Estrada Municipal 501 46 )
010099,SAMOUCO (PRAÇA DA REPÚBLICA),Samouco ( Praça Da República )
010101,SAMOUCO (R CONSTITUIÇÃO 11),Samouco ( Rua Constituição 11 )
010103,SAMOUCO (R DR MANUEL DA CRUZ JÚNIOR 15),Samouco ( Rua Doutor Manuel Da Cruz Júnior 15 )
010107,ALCOCHETE (EM 502) VILA SOL,Alcochete ( Estrada Municipal 502 ) Vila Sol
010108,ALCOCHETE (EM 502) VILA SOL,Alcochete ( Estrada Municipal 502 ) Vila Sol
010109,EM 502 (ARMAZENS),Estrada Municipal 502 ( Armazens )
010110,EM 502 (ARMAZENS),Estrada Municipal 502 ( Armazens )
010111,FONTE SENHORA (R HORTAS 17),Fonte Senhora ( Rua Hortas 17 )
010112,FONTE SENHORA (R HORTAS 17),Fonte Senhora ( Rua Hortas 17 )
010113,FONTE SENHORA (R ANT RODRIGUES DIAS) FONTE,Fonte Senhora ( Rua António Rodrigues Dias ) Fonte
010114,FONTE SENHORA (R ANT RODRIGUES DIAS) FONTE,Fonte Senhora ( Rua António Rodrigues Dias ) Fonte
010115,R ANT RODRIGUES DIAS (X) EN4 (QTA MORGADO),Cruzamento Entre Rua António Rodrigues Dias E Estrada Nacional 4 ( Quinta Morgado )
010116,R ANT RODRIGUES DIAS (X) EN4 (QTA MORGADO),Cruzamento Entre Rua António Rodrigues Dias E Estrada Nacional 4 ( Quinta Morgado )
010117,EN 4 (VIV MARICATO),Estrada Nacional 4 ( Vivenda Maricato )
010118,EN 4 (VIV MARICATO),Estrada Nacional 4 ( Vivenda Maricato )
010119,EN 4 ANTES VIADUTO A12,Estrada Nacional 4 Antes Viaduto A 12
010120,EN 4 ANTES VIADUTO A12,Estrada Nacional 4 Antes Viaduto A 12
010121,R DO ACEIRO X EN 4,Cruzamento Entre Rua Do Aceiro E Estrada Nacional 4
010122,R DO ACEIRO X EN 4,Cruzamento Entre Rua Do Aceiro E Estrada Nacional 4
010123,R DO ACEIRO (FÁBRICA CORTIÇA),Rua Do Aceiro ( Fábrica Cortiça )
010124,R DO ACEIRO (FÁBRICA CORTIÇA),Rua Do Aceiro ( Fábrica Cortiça )
010125,R DO ACEIRO (TERROAL) QTA GUIA,Rua Do Aceiro ( Terroal ) Quinta Guia
010126,R DO ACEIRO (TERROAL) QTA GUIA,Rua Do Aceiro ( Terroal ) Quinta Guia
010129,ESTR CHARNEQUINHA X EN 5,Cruzamento Entre Estrada Charnequinha E Estrada Nacional 5
010131,ESTR CHARNEQUINHA ( BRAÇO FORTE),Estrada Charnequinha ( Braço Forte )
010133,EN 4 (PARQUE REST CARDOSO),Estrada Nacional 4 ( Parque Restaurante Cardoso )
010134,EN 4 (PARQUE REST CARDOSO),Estrada Nacional 4 ( Parque Restaurante Cardoso )
010135,ALCOCHETE (AV EURO 2004) FREEPORT,Alcochete ( Avenida Euro 2004 ) Freeport
010136,ALCOCHETE (AV EURO 2004) FREEPORT,Alcochete ( Avenida Euro 2004 ) Freeport
010137,ALCOCHETE (AV CANTO DO PINHEIRO 698),Alcochete ( Avenida Canto Do Pinheiro 698 )
010138,ALCOCHETE (AV CANTO DO PINHEIRO 698),Alcochete ( Avenida Canto Do Pinheiro 698 )
010139,AV CANTO DO PINHEIROXR FERNANDO PESSOA,Cruzamento Entre Avenida Canto Do Pinheiro E Rua Fernando Pessoa
010140,AV CANTO DO PINHEIROXR FERNANDO PESSOA,Cruzamento Entre Avenida Canto Do Pinheiro E Rua Fernando Pessoa
010141,ALCOCHETE (R MARIA LAMAS LT1),Alcochete ( Rua Maria Lamas Lote 1 )
010142,ALCOCHETE (R MARIA LAMAS LT1),Alcochete ( Rua Maria Lamas Lote 1 )
010143,R 25 ABRIL (EM501) X PASSEIO CARAVELAS,Cruzamento Entre Rua 25 Abril ( Estrada Municipal 501 ) E Passeio Caravelas
010145,EM 501 X EST DOS CANAVIAIS,Cruzamento Entre Estrada Municipal 501 E Estação Dos Canaviais
010146,EM 501 X EST DOS CANAVIAIS,Cruzamento Entre Estrada Municipal 501 E Estação Dos Canaviais
010147,R 25 ABRIL (EM501) X PASSEIO CARAVELAS,Cruzamento Entre Rua 25 Abril ( Estrada Municipal 501 ) E Passeio Caravelas
010149,EN4 X ACADEMIA SPORTING,Cruzamento Entre Estrada Nacional 4 E Academia Sporting
010150,EN4 X ACADEMIA SPORTING,Cruzamento Entre Estrada Nacional 4 E Academia Sporting
010151,EN 4 (MONTE LARANJO),Estrada Nacional 4 ( Monte Laranjo )
010152,EN 4 (MONTE LARANJO),Estrada Nacional 4 ( Monte Laranjo )
010153,EN 4 (RILVAS),Estrada Nacional 4 ( Rilvas )
010154,EN 4 (RILVAS),Estrada Nacional 4 ( Rilvas )
010155,EN 4 (FÁBRICA),Estrada Nacional 4 ( Fábrica )
010157,EN 5 (AGRO ALBUQUERQUE),Estrada Nacional 5 ( Agro Albuquerque )
010158,EN 5 (AGRO ALBUQUERQUE),Estrada Nacional 5 ( Agro Albuquerque )
010159,ALCOCHETE (ROTUNDA DO ENTRONCAMENTO),Alcochete ( Rotunda Do Entroncamento )
010161,LGO GAGO COUTINHO 5 - IGREJA MATRIZ,Largo Gago Coutinho 5 - Igreja Matriz
010167,ROT ENTRONCAMENTO (POSTO COMBUST),Rotunda Entroncamento ( Posto De Combustível )
010171,EM 502 (R CIRIO ALDEGALEGA),Estrada Municipal 502 ( Rua Cirio Aldegalega )
010173,ESTR REAL (COLEGIO PENAS),Estrada Real ( Colegio Penas )
010174,ESTR REAL (COLEGIO PENAS),Estrada Real ( Colegio Penas )
010175,ZONA INDUSTRIAL PASSIL,Zona Industrial Passil
020001,PRAGAL (PORTAGEM),Pragal ( Portagem )
020003,PRAGAL (PORTAGEM),Pragal ( Portagem )
020005,Costa Caparica (Terminal P1),Costa Da Caparica ( Terminal P 1 )
020006,Costa Caparica (Terminal P1),Costa Da Caparica ( Terminal P 1 )
020007,Costa Caparica (Terminal P1),Costa Da Caparica ( Terminal P 1 )
020009,ALMADA (LARGO CRISTO REI) TERMINAL,Almada ( Largo Cristo Rei ) Terminal
020011,ALMADA (AV CRISTO REI) NÚCLEO ÁGUA,Almada ( Avenida Cristo Rei ) Núcleo Água
020012,ALMADA (AV CRISTO REI) NÚCLEO ÁGUA,Almada ( Avenida Cristo Rei ) Núcleo Água
020013,ALMADA (AV CRISTO REI N41),Almada ( Avenida Cristo Rei Número 41 )
020014,ALMADA (AV CRISTO REI N41),Almada ( Avenida Cristo Rei Número 41 )
020015,ALMADA (AV CRISTO REI N17B),Almada ( Avenida Cristo Rei Número 17 B )
020017,ALMADA (LGO INF D ANTÓNIO N2),Almada ( Largo Infante Dom António Número 2 )
020019,ALMADA (R CAPITÃO LEITÃO N107),Almada ( Rua Capitão Leitão Número 107 )
020021,ALMADA (R CAPITÃO LEITÃO N79),Almada ( Rua Capitão Leitão Número 79 )
020023,ALMADA (R CAPITÃO LEITÃO N43A),Almada ( Rua Capitão Leitão Número 43 A )
020025,ALMADA (R CAPITÃO LEITÃO N3B),Almada ( Rua Capitão Leitão Número 3 B )
020027,ALMADA (R BERNARDO FRANCISCO COSTA 73),Almada ( Rua Bernardo Francisco Costa 73 )
020028,ALMADA (R BERNARDO FRANCISCO COSTA 73),Almada ( Rua Bernardo Francisco Costa 73 )
020029,ALMADA (R BERNARDO FRANCISCO COSTA 13),Almada ( Rua Bernardo Francisco Costa 13 )
020030,ALMADA (R BERNARDO FRANCISCO COSTA 13),Almada ( Rua Bernardo Francisco Costa 13 )
020031,ALMADA PRAÇA GIL VICENTE 4 (ESCOLA),Almada Praça Gil Vicente 4 ( Escola )
020033,CACILHAS AV 25 ABRIL 45C (SEG SOCIAL),Cacilhas Avenida 25 Abril 45 C ( Segurança Social )
020035,CACILHAS (AV 25 ABRIL N3A),Cacilhas ( Avenida 25 Abril Número 3 A )
020037,CACILHAS (LGO ALF DINIS ALEX) TER P5,Cacilhas ( Largo Alfredo Dinis Alex) Terminal P 5
020039,CACILHAS (AV 25 ABRIL N6),Cacilhas ( Avenida 25 Abril Número 6 )
020041,CACILHAS (AV 25 ABRIL N30),Cacilhas ( Avenida 25 Abril Número 30 )
020043,ALMADA (AV D AFONSO HENRIQUES 2),Almada ( Avenida Dom Afonso Henriques 2 )
020045,ALMADA AV D AFONSO HENRIQUES 18 (CTT),Almada Avenida Dom Afonso Henriques 18 ( Correios )
020047,AV D NUNO ÁLV PEREIRA PÇA S J BAPTISTA,Avenida Dom Nuno Álvares Pereira Praça São João Baptista
020049,ALMADA (R MENDO G SEABRA N3B),Almada ( Rua Mendo G Seabra Número 3 B )
020051,ALMADA (R MANUEL S COUTINHO N5),Almada ( Rua Manuel São Coutinho Número 5 )
020053,ALMADA (R FERNÃO LOURENÇO 45) SEMINÁRIO,Almada ( Rua Fernão Lourenço 45 ) Seminário
020054,ALMADA (R FERNÃO LOURENÇO 45) SEMINÁRIO,Almada ( Rua Fernão Lourenço 45 ) Seminário
020055,ALMADA (R FERNÃO LOURENÇO 57B)SEMINÁRIO,Almada ( Rua Fernão Lourenço 57 B ) Seminário
020057,ALMADA (R RAINHA D LEONOR) PARQUE URBANO,Almada ( Rua Rainha Dona Leonor ) Parque Urbano
020058,ALMADA (R RAINHA D LEONOR) PARQUE URBANO,Almada ( Rua Rainha Dona Leonor ) Parque Urbano
020059,ALMADA (PÇA S JOÃO BAPTISTA N3),Almada ( Praça São João Baptista Número 3 )
020061,ALMADA (AV D NUNO ÁLVARES PEREIRA 56),Almada ( Avenida Dom Nuno Álvares Pereira 56 )
020063,ALMADA (R CAETANO M BATALHA N9),Almada ( Rua Caetano M Batalha Número 9 )
020064,ALMADA (R CAETANO M BATALHA N9),Almada ( Rua Caetano M Batalha Número 9 )
020065,COVA PIEDADE R LIBERDADE 56C (URPICA),Cova Piedade Rua Liberdade 56 C ( Urpica )
020066,COVA PIEDADE R LIBERDADE 56C (URPICA),Cova Piedade Rua Liberdade 56 C ( Urpica )
020067,COVA PIEDADE R LIBERDADE 63 (ROTUNDA),Cova Piedade Rua Liberdade 63 ( Rotunda )
020069,COVA PIEDADE AV 23 JUL (X) ESTR BREJO,Cova Piedade ( Cruzamento Entre Avenida 23 Julho E Estrada Brejo )
020071,CV PIEDADE R SAMEIRO ANTUNES FARMÁCIA,Cova Piedade Rua Sameiro Antunes Farmácia
020072,CV PIEDADE R SAMEIRO ANTUNES FARMÁCIA,Cova Piedade Rua Sameiro Antunes Farmácia
020073,PRAGAL (AV JOSE C PIRES) ESTAÇÃO,Pragal ( Avenida Jose C Pires ) Estação
020075,AV TORRADO DA SILVA BOA ESPERANÇA,Avenida Torrado Da Silva Boa Esperança
020077,COVA PIEDADE (AV 23 JULHO) POSTO COMB,Cova Piedade ( Avenida 23 Julho ) Posto De Combustível
020079,COVA PIEDADE R COOPERATIVA PIEDENSE 71,Cova Piedade Rua Cooperativa Piedense 71
020081,R LIBERDADE 51 - RINGUE POMBAL,Rua Liberdade 51 - Ringue Pombal
020083,ALMADA (AV D NUNO ÁLVARES PEREIRA 45),Almada ( Avenida Dom Nuno Álvares Pereira 45 )
020085,ALMADA (PÇA S JOÃO BAPTISTA) JUNTO CGD,Almada ( Praça São João Baptista ) Junto Cgd
020087,FEIJÓ (ALMADA FÓRUM),Feijó ( Almada Fórum )
020088,FEIJÓ (ALMADA FÓRUM),Feijó ( Almada Fórum )
020089,FEIJÓ (R ANTÓNIO ALEIXO N6),Feijó ( Rua António Aleixo Número 6 )
020090,FEIJÓ (R ANTÓNIO ALEIXO N6),Feijó ( Rua António Aleixo Número 6 )
020091,R ARY SANTOS 16 - C.COMERCIAL,Rua Ary Santos 16 - Centro Comercial
020092,R ARY SANTOS 16 - C.COMERCIAL,Rua Ary Santos 16 - Centro Comercial
020093,Bº B GONÇALVES (R ARY SANTOS 4B),Bairro B Gonçalves ( Rua Ary Santos 4 B )
020094,Bº B GONÇALVES (R ARY SANTOS 4B),Bairro B Gonçalves ( Rua Ary Santos 4 B )
020095,R AMADEU SOUSA CARDOSO (ESCOLA),Rua Amadeu Sousa Cardoso ( Escola )
020096,R AMADEU SOUSA CARDOSO (ESCOLA),Rua Amadeu Sousa Cardoso ( Escola )
020097,Bº GONÇALVES R ALM NEG 4 (ESCOLA),Bairro Gonçalves Rua Almada Negreiros 4 ( Escola )
020098,Bº GONÇALVES R ALM NEG 4 (ESCOLA),Bairro Gonçalves Rua Almada Negreiros 4 ( Escola )
020099,COVA PIEDADE (LGO ANTERO QUENTAL 11),Cova Piedade ( Largo Antero Quental 11 )
020100,COVA PIEDADE (LGO ANTERO QUENTAL 11),Cova Piedade ( Largo Antero Quental 11 )
020101,COVA PIEDADE (R CABO B ESPERANÇA 7A),Cova Piedade ( Rua Cabo B Esperança 7 A )
020103,COVA PIEDADE (AV RAINHA D LEONOR 59),Cova Piedade ( Avenida Rainha Dona Leonor 59 )
020104,COVA PIEDADE (AV RAINHA D LEONOR 59),Cova Piedade ( Avenida Rainha Dona Leonor 59 )
020105,COVA PIEDADE (AV RAINHA D LEONOR 16),Cova Piedade ( Avenida Rainha Dona Leonor 16 )
020106,COVA PIEDADE (AV RAINHA D LEONOR 16),Cova Piedade ( Avenida Rainha Dona Leonor 16 )
020107,COVA PIEDADE (AV RAINHA D LEONOR 13),Cova Piedade ( Avenida Rainha Dona Leonor 13 )
020109,R D SANCHO I 23 (EXTERNATO/ C SAÚDE),Rua Dom Sancho Primeiro 23 ( Externato/ Centro De Saúde )
020110,R D SANCHO I 23 (EXTERNATO/ C SAÚDE),Rua Dom Sancho Primeiro 23 ( Externato/ Centro De Saúde )
020111,ALMADA (R D SANCHO I N25A),Almada ( Rua Dom Sancho Primeiro Número 25 A )
020112,ALMADA (R D SANCHO I N25A),Almada ( Rua Dom Sancho Primeiro Número 25 A )
020113,CACILHAS (LGO ALF DINIS ALEX) TER P9,Cacilhas ( Largo Alfredo Dinis Alex) Terminal P 9
020115,ALMADA (R D SANCHO I 2) ESCOLA CACILHAS,Almada ( Rua Dom Sancho Primeiro 2 ) Escola Cacilhas
020117,ALMADA R RAINHA D LEONOR 23 (ESCOLA),Almada Rua Rainha Dona Leonor 23 ( Escola )
020119,COVA PIEDADE (R CABO B ESPERANÇA 13),Cova Piedade ( Rua Cabo B Esperança 13 )
020121,FEIJÓ (CEMITÉRIO),Feijó ( Cemitério )
020123,VL FLORES (R V FLORES 45A) ESC PRIMÁRIA,Vale Flores ( Rua Quinta Flores 45 A ) Escola Primária
020124,VL FLORES (R V FLORES 45A) ESC PRIMÁRIA,Vale Flores ( Rua Quinta Flores 45 A ) Escola Primária
020125,VALE FLORES (R V FLORES 77) DESCIDA,Vale Flores ( Rua Quinta Flores 77 ) Descida
020127,VALE FLORES (R V FLORES N93),Vale Flores ( Rua Quinta Flores Número 93 )
020128,VALE FLORES (R V FLORES N93),Vale Flores ( Rua Quinta Flores Número 93 )
020129,VALE FLORES (R V FLORES) TÚNEL/ROTUNDA,Vale Flores ( Rua Quinta Flores ) Túnel/rotunda
020130,VALE FLORES (R V FLORES) TÚNEL/ROTUNDA,Vale Flores ( Rua Quinta Flores ) Túnel/rotunda
020131,VALE FLORES (R V FLORES N4),Vale Flores ( Rua Quinta Flores Número 4 )
020132,VALE FLORES (R V FLORES N4),Vale Flores ( Rua Quinta Flores Número 4 )
020133,VL FLORESR PITEIRA SANTOS5A (Z INDUST),Vale Flores Rua Piteira Santos 5 A ( Zona Industrial )
020134,VL FLORESR PITEIRA SANTOS5A (Z INDUST),Vale Flores Rua Piteira Santos 5 A ( Zona Industrial )
020135,VALE FIGUEIRA (EN 10-1) ENTRE ROTUNDAS,Vale Figueira ( Estrada Nacional 10 - 1 ) Entre Rotundas
020136,VALE FIGUEIRA (EN 10-1) ENTRE ROTUNDAS,Vale Figueira ( Estrada Nacional 10 - 1 ) Entre Rotundas
020137,RUA DO POVO 18,Rua Do Povo 18
020138,RUA DO POVO 18,Rua Do Povo 18
020139,CASAL STO ANTÓNIO (R DO POVO),Casal Santo António ( Rua Do Povo )
020140,CASAL STO ANTÓNIO (R DO POVO),Casal Santo António ( Rua Do Povo )
020141,R HENRIQUE ALVES X R POVO,Cruzamento Entre Rua Henrique Alves E Rua Povo
020142,R HENRIQUE ALVES X R POVO,Cruzamento Entre Rua Henrique Alves E Rua Povo
020143,R HENRIQUE ALVES X R POVO,Cruzamento Entre Rua Henrique Alves E Rua Povo
020144,R HENRIQUE ALVES X R POVO,Cruzamento Entre Rua Henrique Alves E Rua Povo
020145,VALE FIGUEIRA R DR A ARAÚJO (ESCOLA),Vale Figueira Rua Doutora A Araújo ( Escola )
020146,VALE FIGUEIRA R DR A ARAÚJO (ESCOLA),Vale Figueira Rua Doutora A Araújo ( Escola )
020147,VL FIGUEIRA (R VL FIGUEIRA) POSTO ABAST,Vale Figueira ( Rua Vale Figueira ) Posto De Abastecimento
020149,VL FIGUEIRA (ESTR BELA VISTA) CM ALMADA,Vale Figueira ( Estrada Bela Vista ) Câmara Municipal Almada
020150,VL FIGUEIRA (ESTR BELA VISTA) CM ALMADA,Vale Figueira ( Estrada Bela Vista ) Câmara Municipal Almada
020151,VALE FETAL (ESTR BELA VISTA 60),Vale Fetal ( Estrada Bela Vista 60 )
020153,ESTR BELA VISTA 100 ROT MARCO GEODÉSICO,Estrada Bela Vista 100 Rotunda Marco Geodésico
020154,ESTR BELA VISTA 100 ROT MARCO GEODÉSICO,Estrada Bela Vista 100 Rotunda Marco Geodésico
020155,VL FETAL ESTR BELA VISTA (X) R CRIS LOPES,Vale Fetal ( Cruzamento Entre Estrada Bela Vista E Rua Cris Lopes )
020156,VL FETAL ESTR BELA VISTA (X) R CRIS LOPES,Vale Fetal ( Cruzamento Entre Estrada Bela Vista E Rua Cris Lopes )
020157,VALE FETAL ESTR BELA VISTA 186 (ESCOLA),Vale Fetal Estrada Bela Vista 186 ( Escola )
020158,VALE FETAL ESTR BELA VISTA 186 (ESCOLA),Vale Fetal Estrada Bela Vista 186 ( Escola )
020159,CH CAP ESTR B VISTA 206 (X) QTA NOVA,Charneca De Caparica ( Cruzamento Entre Estrada B Vista 206 E Quinta Nova )
020160,CH CAP ESTR B VISTA 206 (X) QTA NOVA,Charneca De Caparica ( Cruzamento Entre Estrada B Vista 206 E Quinta Nova )
020161,CH CAPARICA (R RAMADA CURTO 13),Charneca De Caparica ( Rua Ramada Curto 13 )
020163,PALHAIS R AZINHAGA CARRETA 9 (ROTUNDA),Palhais Rua Azinhaga Carreta 9 ( Rotunda )
020164,R RUI FURTADO (ROTUNDA),Rua Rui Furtado ( Rotunda )
020165,ALAMEDA AMÁLIA RODRIGUES,Alameda Amália Rodrigues
020166,ALAMEDA AMÁLIA RODRIGUES,Alameda Amália Rodrigues
020167,CH CAPARICA (R PRESIDENTE ARRIAGA 72),Charneca De Caparica ( Rua Presidente Arriaga 72 )
020168,CH CAPARICA (R PRESIDENTE ARRIAGA 72),Charneca De Caparica ( Rua Presidente Arriaga 72 )
020169,RUA DAS SARDINHEIRAS N15,Rua Das Sardinheiras Número 15
020170,RUA DAS SARDINHEIRAS N15,Rua Das Sardinheiras Número 15
020171,RUA PERO VAZ DE CAMINHA N17,Rua Pero Vaz De Caminha Número 17
020172,RUA PERO VAZ DE CAMINHA N17,Rua Pero Vaz De Caminha Número 17
020173,RUA DE VERA CRUZ N49,Rua De Vera Cruz Número 49
020174,RUA DE VERA CRUZ N49,Rua De Vera Cruz Número 49
020175,RUA QTA DOS EUCALIPTOS N31,Rua Quinta Dos Eucaliptos Número 31
020176,RUA QTA DOS EUCALIPTOS N31,Rua Quinta Dos Eucaliptos Número 31
020177,CH CAPARICA (R PEDRO COSTA 1284) VL BEM,Charneca De Caparica ( Rua Pedro Costa 1284 ) Vale Bem
020178,CH CAPARICA (R PEDRO COSTA 1284) VL BEM,Charneca De Caparica ( Rua Pedro Costa 1284 ) Vale Bem
020179,CH CAPARICA (R PEDRO COSTA) TREMOCEIRA,Charneca De Caparica ( Rua Pedro Costa ) Tremoceira
020180,CH CAPARICA (R PEDRO COSTA) TREMOCEIRA,Charneca De Caparica ( Rua Pedro Costa ) Tremoceira
020181,MARISOL (R ANTÓNIO SOARES N10),Marisol ( Rua António Soares Número 10 )
020182,MARISOL (R ANTÓNIO SOARES N10),Marisol ( Rua António Soares Número 10 )
020183,CH CAPARICA ROT ALAM AMÁLIA RODRIGUES3,Charneca De Caparica Rotunda Alameda Amália Rodrigues 3
020184,CH CAPARICA ROT ALAM AMÁLIA RODRIGUES3,Charneca De Caparica Rotunda Alameda Amália Rodrigues 3
020185,CH CAPARICA (R ELIAS GARCIA) MONSERRATE,Charneca De Caparica ( Rua Elias Garcia ) Monserrate
020186,CH CAPARICA (R ELIAS GARCIA) MONSERRATE,Charneca De Caparica ( Rua Elias Garcia ) Monserrate
020187,CH CAPARICA (ESTR BELA VISTA 191),Charneca De Caparica ( Estrada Bela Vista 191 )
020189,CH CAPA ESTR BELA VISTA 179 (X) QTA NOVA,Charneca De Caparica ( Cruzamento Entre Estrada Bela Vista 179 E Quinta Nova )
020191,VL FETAL ESTR BELA VISTA 71 (ROTUNDA),Vale Fetal Estrada Bela Vista 71 ( Rotunda )
020193,VL FIGUEIRA (R VL FIGUEIRA) POSTO ABAST,Vale Figueira ( Rua Vale Figueira ) Posto De Abastecimento
020195,VL FIGUEIRA (R VL FIGUEIRA) CENTRO HIP,Vale Figueira ( Rua Vale Figueira ) Centro Hip
020197,FEIJÓ (CEMITÉRIO) EXTERNATO,Feijó ( Cemitério ) Externato
020199,ALMADA (PÇA GIL VICENTE) ESCOLA,Almada ( Praça Gil Vicente ) Escola
020201,PRAÇA COMÉRCIO 5B (CAIS),Praça Comércio 5 B ( Cais )
020203,R FERNÃO LOPES 14,Rua Fernão Lopes 14
020205,ALMADA (R CAPITÃO LEITÃO N79),Almada ( Rua Capitão Leitão Número 79 )
020207,ALMADA (R CAPITÃO LEITÃO N107),Almada ( Rua Capitão Leitão Número 107 )
020209,ALMADA (R CAPITÃO LEITÃO N43A),Almada ( Rua Capitão Leitão Número 43 A )
020211,R DOM JOSÉ DE MASCARENHAS N65,Rua Dom José De Mascarenhas Número 65
020213,R FRANCISCO DE ANDRADE 1,Rua Francisco De Andrade 1
020215,R INFANTA DONA BEATRIZ 1,Rua Infanta Dona Beatriz 1
020217,R ELIAS GARCIA 36A,Rua Elias Garcia 36 A
020219,CACILHAS (LARGO ALF DINIS ALEX) TER P3,Cacilhas ( Largo Alfredo Dinis Alex) Terminal P 3
020221,25 DE ABRIL,25 De Abril
020223,AROEIRA (AV BELVERDE 1),Aroeira ( Avenida Belverde 1 )
020224,AROEIRA (AV BELVERDE 1),Aroeira ( Avenida Belverde 1 )
020225,AV DOM AFONSO HENRIQUES N28,Avenida Dom Afonso Henriques Número 28
020226,AV DOM AFONSO HENRIQUES N28,Avenida Dom Afonso Henriques Número 28
020227,AV DOM AFONSO HENRIQUES N24A,Avenida Dom Afonso Henriques Número 24 A
020228,AV DOM AFONSO HENRIQUES N24A,Avenida Dom Afonso Henriques Número 24 A
020229,MARISOL R SOARES REIS (X) R D JOÃO II,Marisol ( Cruzamento Entre Rua Soares Reis E Rua Dom João Segundo )
020230,MARISOL R SOARES REIS (X) R D JOÃO II,Marisol ( Cruzamento Entre Rua Soares Reis E Rua Dom João Segundo )
020231,MARISOL (R ANTÓNIO SOARES N74),Marisol ( Rua António Soares Número 74 )
020232,MARISOL (R ANTÓNIO SOARES N74),Marisol ( Rua António Soares Número 74 )
020233,AV DE VALE BEM 35,Avenida De Vale Bem 35
