stop_id,tts
150348,Maçã ( Rua Pereiras ) Fábrica Anzóis
150349,Maçã ( Rua Pereiras 21 ) Escola Samba
150350,Maçã ( Rua Pereiras 21 ) Escola Samba
150351,Maçã ( Rua Fonte Maçã 9 )
150352,Maçã ( Rua Fonte Maçã 9 )
150353,Maçã ( Rua Fonte Maçã ) Auto
150354,Maçã ( Rua Fonte Maçã ) Auto
150355,Pedreiras ( Rua Boeiro 69 )
150356,Pedreiras ( Rua Boeiro 69 )
150357,Pedreiras ( Cruzamento Entre ( Rua Do Boeiro ) E ( Rua Carpintaria ) )
150358,Pedreiras ( Cruzamento Entre ( Rua Boeiro ) E ( Rua Carpintaria ) )
150359,Pedreiras ( Rua Casa Nova )
150360,Pedreiras ( Rua Casa Nova )
150361,Pedreiras ( Cruzamento Entre ( Rua Santa Arrábida ) E ( Rua Casa Nova ) )
150362,Pedreiras ( Cruzamento Entre ( Rua Santa Arrábida ) E ( Rua Casa Nova ) )
150363,Pedreiras ( Cabine Telefónica )
150364,Pedreiras ( Cabine Telefónica )
150365,Cruzamento Entre ( Estrada Pedreiras ) E ( Rua Penas )
150366,Cruzamento Entre ( Estrada Pedreiras ) E ( Rua Penas )
150367,Cruzamento Entre ( Estrada Pedreiras ) E ( Rua Pocinho )
150368,Cruzamento Entre ( Estrada Pedreiras ) E ( Rua Pocinho )
150369,Cruzamento Entre ( Estrada Pedreiras ) E ( Calçada Oliveiras )
150370,Cruzamento Entre ( Estrada Pedreiras ) E ( Calçada Oliveiras )
150371,Estrada Pedreiras - Covão
150372,Estrada Pedreiras - Covão
150373,Estrada Pedreiras - Oficina
150374,Estrada Pedreiras - Oficina
150375,Sampaio ( Moagem )
150376,Sampaio ( Moagem )
150377,Q Santana ( Rua Quintola Santana )
150379,Q Santana ( Rua Ferreira Castro 27 )
150381,Quintinha ( Avenida Luís De Camões ) Urbanização
150382,Quintinha ( Avenida Luís De Camões ) Urbanização
150383,Quintinha ( Avenida Eça Queiroz 12 )
150385,Cruzamento Entre ( Fonte Sesimbra ) E ( Rua Roberto Dos Santos )
150387,Pinhal Cima ( Rua João Aguiar ) Carpintaria
150388,Pinhal Cima ( Rua João Aguiar ) Carpintaria
150389,Pinhal Cima ( Rua Francisco Holanda Cruzamento )
150390,Pinhal Cima ( Rua Francisco Holanda Cruzamento )
150391,Pinhal Cima ( Rua Francisco Holanda 33 )
150392,Pinhal Cima ( Rua Francisco Holanda 33 )
150393,Almoínha ( Rua Almoinha ) Campo Ténis
150394,Almoinha ( Rua Almoinha ) Campo Ténis
150395,Almoinha ( Urbanização ) Minimercado
150396,Almoinha ( Urbanização ) Minimercado
150397,Almoinha ( Rua Almoinha 52 )
150398,Almoinha ( Rua Almoinha 52 )
150399,Almoinha ( Cruzamento Entre ( Rua Almoinha ) E ( Rua Alves Cardoso ) )
150400,Almoinha ( Cruzamento Entre ( Rua Almoinha ) E ( Rua Alves Cardoso ) )
150401,Almoinha ( Cruzamento Entre ( Rua Almoinha ) E ( Rua António Quadros ) )
150402,Almoinha ( Cruzamento Entre ( Rua Almoinha ) E ( Rua António Quadros ) )
150403,Almoinha ( Rua Almoinha ) Centro
150404,Almoinha ( Rua Almoinha ) Centro
150405,Almoinha ( Rua Almoinha 48 )
150406,Almoinha ( Rua Almoinha 48 )
150407,Santana ( Rua Almoinha ) Praça Táxis
150408,Santana ( Rua Almoinha ) Praça Táxis
150409,Pinhal Do Cabedal - Rotunda
150411,Cruzamento Entre ( Fonte Sesimbra ) E ( Rua Roberto Dos Santos )
150413,Alto Vinhas ( Rua Serra De Monte Figo )
150414,Rua Serra De Monte Figo
150415,Porto Abrigo
150417,Porto Abrigo
150418,Porto Abrigo - Peixarias
150419,Sesimbra ( Rua 4 De Maio ) Guárda Republicana
150421,Sesimbra ( Avenida Combatentes 35 )
150423,Rua João Luz
150425,Sesimbra ( Largo Marinha )
150427,Avenida Náufragos 24
150429,Avenida Náufragos - Hotel
150431,Prainha
150433,Docapesca
150435,Rua Naufragos - Artesanal Pesca
150437,Sesimbra ( Parque De Campismo )
150439,Rua 4 De Maio Cruzamento
150441,Rua De Palames 61 Á
150442,Rua De Palames 61 Á
150443,Rua De Palames 40
150444,Rua De Palames 40
150445,Vale Paraíso
150447,Rua Conselheiro R Curto - Escola
150449,Rua Conselheiro R Curto 34
150451,Rua Conselheiro R Curto - Igreja
150453,Avenida Liberdade - Jardim
150455,Sesimbra ( Terminal )
150457,Largo Almirante Gago Coutinho
150459,Náutico
150461,Rua Conselheiro R Curto - Capela
150463,Avenida 25 Abril
150465,Bairro Pescadores Rua Mareantes De Sesimbra 4
150467,( Estação ) Argéis - Cooperativa Chezimbra
150469,Varandas Mar 30 - Escadas
150471,Cruzamento Entre ( Rua Varandas Mar 30 ) E ( J Cê Maurício )
150473,Edifício Falésia - Tribunal
150475,Parque De Estacionamento Califórnia
150477,Cruzamento Entre ( Rua Cruz 2 ) E ( Rua Mareantes De Sesimbra )
150479,Rua Cruz - Refeitório Cms
150481,Rua Amélia Frade 26
150483,Rua Manuel Arriaga - Mercado
150484,Quinta Conde ( Rua Manuel Arriaga ) Mercado
150485,Rua Manuel Arriaga Lóte 1380
150486,Rua Manuel Arriaga Lóte 1380
150487,Rua Serra Arrábida - Escola
150488,Rua Serra Arrábida - Escola
150489,Rua Serra Da Arrábida 1170
150490,Rua Serra Da Arrábida 1170
150491,Quinta Conde ( Cruzamento Entre ( Rua Serra Arrábida ) E ( Rua Tejo ) )
150492,Quinta Conde ( Cruzamento Entre ( Rua Serra Arrábida ) E ( Rua Tejo ) )
150493,Rua Rio Tejo ( Número 322 )
150494,Rua Rio Tejo ( Número 322 )
150495,Quinta Conde ( Avenida Aliados ( Número 243 ) )
150496,Quinta Conde ( Avenida Aliados ( Número 243 ) )
150497,Rua Luis Gomes
150499,Quinta Conde Rua Norton Matos ( Parque )
150500,Quinta Conde Rua Norton Matos ( Parque )
150501,Rua Glória - Correios
150503,Rua Garcia De Orta 550
150505,Rua Garcia De Orta 585
150506,Rua Garcia De Orta 585
150507,Rua Luís De Camões 1248
150508,Rua Luís De Camões 1248
150509,Rua Sebastião Da Gama 70
150510,Rua Sebastião Da Gama 70
150511,Rua Laura Alves ( Escola )
150512,Rua Laura Alves ( Escola )
150513,Avenida Principal - Celeiro Quinta
150514,Avenida Principal - Celeiro Quinta
150515,Avenida Cova Dos Vidros 2368
150516,Avenida Cova Dos Vidros 2368
150517,Avenida Cova Dos Vidros ( Junta De Freguesia )
150518,Avenida Cova Dos Vidros ( Junta De Freguesia )
150519,Avenida 1º De Maio
150520,Avenida 1º De Maio
150521,Rua Manuel Arriaga ( Número 1447 )
150522,Rua Manuel Arriaga ( Número 1447 )
150523,Rua Henrique L Mendonça ( Escola )
150524,Rua Henrique L Mendonça ( Escola )
150525,Avenida Principal - Restaurante
150527,Rua Sousa Martins
150529,Quinta Conde ( Rua Norton Matos ) Parque
150531,Rua Bento Jesus Caraça
150533,Quinta Conde ( Avenida Primeiro De Maio ) Rotunda Sul
150534,Quinta Conde ( Avenida Primeiro De Maio ) Rotunda Sul
150535,Fontaínhas ( Cruzamento Entre ( Avenida Forças Armadas ) E ( Avenida 10 Junho ) )
150536,Fontaínhas ( Cruzamento Entre ( Avenida Forças Armadas ) E ( Avenida 10 Junho ) )
150537,Fontaínhas ( Avenida Forças Armadas ) Pavilhão Desportivo
150538,Fontaínhas ( Avenida Forças Armadas ) Pavilhão Desportivo
150539,Fontaínhas ( Avenida Forças Armadas 33 )
150540,Fontaínhas ( Avenida Forças Armadas 33 )
150541,Fontaínhas ( Avenida Forças Armadas ) Fábrica Mármores
150542,Fontaínhas ( Avenida Forças Armadas ) Fábrica Mármores
150543,Fontaínhas ( Largo 25 Abril )
150544,Fontaínhas ( Largo 25 Abril )
150545,Fontaínhas ( Rua Liberdade ) Parque De Campismo
150546,Fontaínhas ( Rua Liberdade ) Parque De Campismo
150547,Rua Da Bela Vista
150548,Rua Da Bela Vista
150549,Avenida Liberdade 35 - Padaria
150551,Avenida Cova Vidros - Junta De Freguesia
150552,Avenida Cova Vidros - Junta De Freguesia
150553,Quinta Conde ( Rua Rio Tejo 544 B )
150554,Quinta Conde ( Rua Rio Tejo 544 B )
150555,Estrada Nacional 378 - Apostiça
150556,Estrada Nacional 378 - Apostiça
150557,Estrada Nacional 378 - Colmeias
150558,Estrada Nacional 378 - Colmeias
150559,Estrada Nacional 378 - Ferraria
150560,Estrada Nacional 378 - Ferraria
150561,Estrada Nacional 377 Observatório Das Aves
150563,Marco Grilo ( Avenida 10 De Junho ) Rotunda Nato
150564,Marco Grilo ( Avenida 10 De Junho ) Rotunda Nato
150565,Avenida 10 De Junho ( Aldi )
150567,Estrada Nacional 377 Observatório Das Aves
150569,Estrada Dos Murtinhais ( Rua Do Girassol )
150570,Estrada Dos Murtinhais ( Rua Do Girassol )
150571,Estrada Murtinhais - Igreja
150572,Estrada Murtinhais - Igreja
150573,Rua Do Bem Estar
150574,Rua Do Bem Estar
150575,Avenida Negreiros - Adqc
150576,Avenida Negreiros - Adqc
150577,Quinta Conde ( Rua Manuel Arriaga ) Mercado
150578,Quinta Conde ( Rua Manuel Arriaga ) Mercado
150579,Rua Ana Castro Osório 825
150580,Rua Ana Castro Osório 825
150581,Rua Vasco Gama ( Número 2621 )
150582,Rua Vasco Gama ( Número 2621 )
150583,Rua Vasco Gama ( Número 2731 )
150584,Rua Vasco Gama ( Número 2731 )
150585,Avenida Descobertas - Escola
150586,Avenida Descobertas - Escola
150587,Rua Vasco Gama ( Número 2657 )
150588,Rua Vasco Gama ( Número 2657 )
150589,Avenida Liberdade 1931 - Rotunda
150590,Avenida Liberdade 1931 - Rotunda
150591,Facho Azóia ( Estrada Facho ) Casalinho
150592,Facho Azóia ( Estrada Facho ) Casalinho
150593,Sesimbra ( Largo Dos Bombeiros )
150594,Sesimbra ( Rua Cândido Dos Reis 90 )
150596,Espaço Do Zambujal (estrada Nacional 379 )
150597,Espaço Do Zambujal (estrada Nacional 379 )
150598,Rua Forno Da Cal Do Zambujal 33
150599,Rua Forno Da Cal Do Zambujal 33
150600,Aiana De Baixo
150601,Aiana De Baixo
150602,Herdade Da Apostiça
150603,Herdade Da Apostiça
150604,Cabeço Da Flauta ( Sbsr )
150610,Rua Doutor Manuel De Arriaga 6
160001,Loja Nova Gâmbia ( Cruzamento Entre ( Estrada Nacional 10 ) E ( Rua Gâmbia ) )
160003,Cruzamento Entre ( Estrada Nacional 10 ) E ( Vale Abrunheira Quilómetro 50 )
160005,Estrada Nacional 10 ( Rua José Peixoto 1 ) ( Estação ) Algeruz
160007,Algeruz ( Estrada Nacional 10 ) António ( Estação ) Algeruz
160009,Estrada Nacional 10 ( Movalpa ) Vale Abrunheira
160011,Cachofarra
160012,Cachofarra
160013,Setúbal ( Avenida Belo Horizonte ) Bairro Vila Maria
160014,Setúbal ( Avenida Belo Horizonte ) Bairro Vila Maria
160015,Setúbal ( Avenida Francisco Fernandes ) Cáritas
160016,Setúbal ( Avenida Francisco Fernandes ) Cáritas
160017,Setúbal ( Avenida Francisco Fernandes ) Escola
160018,Setúbal ( Avenida Francisco Fernandes ) Escola
160019,Setúbal ( Mercado 2 Abril )
160020,Setúbal ( Mercado 2 Abril )
160021,Setúbal ( Rua Doutor Luis T Macedo Castro 27 )
160022,Setúbal ( Rua Doutor Luis T Macedo Castro 27 )
160023,Setúbal ( Avenida Afonso Albuquerque 9 )
160024,Setúbal ( Avenida Afonso Albuquerque 9 )
160025,Setúbal ( Avenida Afonso Albuquerque 58 )
160026,Setúbal ( Avenida Afonso Albuquerque 58 )
160027,Setúbal ( Avenida João Segundo 6 ) Escola Pinheirinhos
160028,Setúbal ( Avenida João Segundo 6 ) Escola Pinheirinhos
160029,Setúbal ( Práça Touros ) Hospital
160031,Setúbal ( Práça Touros ) Hospital
160033,Setúbal ( Avenida Dom João Segundo 11 )
160034,Setúbal ( Avenida Dom João Segundo 11 )
160035,Setúbal ( Avenida Bento Jesus Caraça 164 )
160037,Setúbal ( Avenida B J Caraça ) Igreja N São Conc
160041,És-tefanilha ( 74 )
160042,És-tefanilha ( 74 )
160043,Alto És-tefanilha ( Ips )
160044,Alto És-tefanilha ( Ips )
160045,Tanoeira Cruzamento
160047,Baixa Santas ( Fábrica Alcatrão )
160048,Baixa Santas ( Fábrica Alcatrão )
160049,Manteigadas ( Escola Profissional Setúbal )
160050,Manteigadas ( Escola Profissional Setúbal )
160051,Manteigadas
160052,Manteigadas
160053,Setúbal ( Escola Secundária Dom Manuel Martins )
160054,Setúbal ( Escola Secundária Dom Manuel Martins )
160055,Setúbal ( Avenida António Sérgio 8 )
160056,Setúbal ( Avenida António Sérgio 8 )
160057,Setúbal ( Avenida Bento De Jesus Caraça ) Escola Lanchoa
160059,Setúbal ( Avenida Jaime Cortesão 4 )
160060,Setúbal ( Avenida Jaime Cortesão 4 )
160061,Setúbal ( Avenida Jaime Cortesão ) Farmácia Pt
160062,Setúbal ( Avenida Jaime Cortesão ) Farmácia Pt
160063,Setúbal ( Avenida Jaime Cortesão 146 )
160064,Setúbal ( Avenida Jaime Cortesão 146 )
160065,Setúbal ( Avenida Bento Gonç ) Centro Comercial
160066,Setúbal ( Avenida Bento Gonç ) Centro Comercial
160067,Setúbal ( I. T. S. ) Exterior ( P 1 )
160068,Setúbal ( I. T. S. ) Exterior ( P 2 )
160069,Setúbal ( Avenida Bento Jesus Caraça 15 )
160071,Manteigadas
160072,Manteigadas
160073,Setúbal ( Ferro Engomar ) Terminal
160075,Setúbal ( Avenida Rodrigues Manito 201 )
160076,Setúbal ( Avenida Rodrigues Manito 201 )
160077,Setúbal ( Avenida Rodrigues Manito ) Imtt
160078,Setúbal ( Avenida Rodrigues Manito ) Imtt
160079,Setúbal ( Avenida Rodrigues Manito 113 B )
160080,Setúbal ( Avenida Rodrigues Manito 113 B )
160081,Setúbal ( Avenida Moçambique 68 )
160082,Setúbal ( Avenida Moçambique 68 )
160083,Setúbal ( Rua Cidade Beira 1 )
160084,Setúbal ( Rua Cidade Beira 1 )
160085,Setúbal ( Avenida Angola 18 )
160087,Setúbal ( Avenida Rodrigues Manito 69 )
160088,Setúbal ( Avenida Rodrigues Manito 69 )
160089,Setúbal ( Avenida Rodrigues Manito ) Liceu
160090,Setúbal ( Avenida Rodrigues Manito ) Liceu
160091,Setúbal ( Rua António José Gamito 17 )
160092,Setúbal ( Rua António José Gamito 17 )
160093,Setúbal ( Avenida Independência Colónias ) Pavilhão
160095,Setúbal ( I. T. S. ) Exterior ( P 3 )
160097,Setúbal ( Avenida 22 Dezembro 25 )
160099,Setúbal ( Avenida 22 Dezembro ) Largo Jesus
160101,Setúbal ( Avenida Luisa Todi 137 )
160103,Setúbal ( Avenida Luisa Todi ) Biblioteca
160105,Setúbal ( Avenida 22 Dezembro ) Escola Condução
160107,Setúbal ( Avenida 22 Dezembro ) Correios
160109,Setúbal ( Avenida 22 Dezembro ) Bonfim
160111,Setúbal ( Avenida Independência Colónias 24 )
160113,Setúbal ( Avenida Angola 23 )
160115,Setúbal ( Avenida Rodrigues Manito 45 )
160117,Setúbal ( Avenida República Guiné-bissau 11 ) Maconde
160118,Setúbal ( Avenida República Guiné-bissau 11 ) Maconde
160119,Setúbal ( Avenida Alexandre Herculano ) Frango Vaidoso
160123,Setúbal ( Avenida Alexandre Herculano ) Bonfim
160127,Setúbal ( Avenida Luísa Todi 61 )
160129,Setúbal ( Rua Engenheira Ferreira Da Cunha )
160131,Setúbal ( Avenida Jaime Rebelo )
160133,Setúbal ( Avenida Luisa Todi 92 )
160135,Setúbal ( Avenida Luisa Todi 310 )
160137,Setúbal ( Avenida 5 Outubro 136 )
160139,Setúbal ( Avenida 5 Outubro 42 )
160141,Setúbal ( Avenida Manuel Maria Portela 62 )
160143,Setúbal ( Avenida M Lima Freitas ) Centro Comercial
160145,Setúbal ( Avenida Mestre Lima Freitas 20 )
160146,Setúbal ( Avenida Mestre Lima Freitas 20 )
160147,Setúbal ( Nova Sintra ) Escola Básica Azeda
160148,Setúbal ( Nova Sintra ) Escola Básica Azeda
160149,Setúbal ( Rua Nova Sintra 8 B )
160151,Setúbal ( Rua Nova Sintra 52 )
160157,Quilómetro 39200 - Largo Combatentes
160158,Quilómetro 39200 - Largo Combatentes
160159,Setúbal ( Avenida Luísa Todi 281 )
160161,Setúbal ( Avenida Luísa Todi ) Largo Jesus
160163,Setúbal ( Avenida Luisa Todi 3 ) Finanças
160165,Estrada Da Graça 288
160166,Estrada Da Graça 288
160167,Setúbal ( Avenida Dom Manuel Primeiro )
160168,Setúbal ( Avenida Dom Manuel Primeiro )
160169,Cruzamento Entre ( Setúbal ( Rua Professor Doutor José M N Silva ) ) E ( Rua Cevede )
160170,Cruzamento Entre ( Setúbal ( Rua Professor Doutor José M N Silva ) ) E ( Rua Cevede )
160171,Setúbal ( Rua Professor Doutor José M Nunes Silva 113 )
160172,Setúbal ( Rua Professor Doutor José M Nunes Silva 113 )
160173,Setúbal ( Rua Professor Doutor José Maria Nunes Silva 30 )
160174,Setúbal ( Rua Professor Doutor José Maria Nunes Silva 30 )
160175,Setúbal ( Avenida Soeiro Pereira Gomes ) Cábine Luz
160177,Setúbal ( Avenida Bento Jesus Caraça 22 )
160179,Setúbal ( Avenida Bento Jesus Caraça ) Jd Lanchoa
160181,Setúbal ( Rua Aljubarrota 1 )
160183,Setúbal ( Avenida Descobertas ) Escola Cond Manobras
160184,Setúbal ( Avenida Descobertas ) Escola Cond Manobras
160186,Estrada Algeruz ( Bombeiros )
160189,Setúbal ( Avenida M Lima Freitas ) Centro Comercial
160191,Estrada Algeruz ( Bombeiros )
160193,Setúbal ( Rua Rosmaninho 9 )
160194,Setúbal ( Rua Rosmaninho 9 )
160195,Setúbal ( Avenida Bento Jesus Caraça 1 Á )
160197,Setúbal ( Avenida Soeiro Pereira Gomes ) Cábine Luz
160199,Setúbal ( Avenida Luisa Todi 418 )
160201,Setúbal ( Avenida Ciprés-tes ) Posto De Abastecimento
160205,Setúbal ( Avenida Antero Quental 71 ) Viaduto
160207,Setúbal ( Avenida Coração Maria ) Centro Comercial
160209,Setúbal ( Avenida Soeiro Pereira Gomes ) Terminál
160211,Setúbal ( Avenida Jaime Cortesão 40 )
160213,Setúbal ( Rua Almeida Garrett 14 )
160215,Setúbal ( Rua Aljubarrota 1 )
160217,Setúbal ( Rua Tratado Tordesilhas )
160218,Setúbal ( Rua Tratado Tordesilhas )
160219,Setúbal ( Avenida Alentejo 6 )
160220,Setúbal ( Avenida Alentejo 6 )
160221,Setúbal ( Avenida Infante Dom Henrique 39 )
160222,Setúbal ( Avenida Infante Dom Henrique 39 )
160223,Setúbal ( Avenida Alexandre Herculano ) Bonfim
160225,Setúbal ( Avenida Luisa Todi ) Casino
160227,Setúbal ( Rua Gil Eanes 16 )
160229,Setúbal ( Avenida Bela Vista ) Supermercado
160230,Setúbal ( Avenida Bela Vista ) Supermercado
160231,Setúbal ( Avenida Bela Vista Bloco 5 )
160232,Setúbal ( Avenida Bela Vista Bloco 5 )
160233,Setúbal ( Rua Piteiras ) Centro Cultural
160234,Setúbal ( Rua Piteiras ) Centro Cultural
160235,Setúbal ( Rua Piteiras )
160237,Setúbal ( Rua És-tevas 3 )
160239,Setúbal ( Rua Adriano Correia Oliveira ) Escola
160240,Setúbal ( Rua Adriano Correia Oliveira ) Escola
160241,Setúbal ( Rua Adriano Correia Oliveira )
160242,Setúbal ( Rua Adriano Correia Oliveira )
160243,Cruzamento Entre ( Setúbal ( Avenida Alentejo ) ) E ( ( 4 Caminhos ) )
160245,Setúbal ( Avenida Pedro Álvares Cabral 11 )
160246,Setúbal ( Avenida Pedro Álvares Cabral 11 )
160247,Setúbal ( Rua Lácia Encarnação Maracoto 5 )
160249,Setúbal ( Rua José Leite Vasconcelos 13 )
160251,Setúbal ( Rua Jorge Sousa 18 )
160253,Estrada Nacional 10 Quilómetro 38 - Posto De Combustivel
160254,Estrada Nacional 10 Quilómetro 38 - Posto De Combustivel
160255,Setúbal ( Rua Alves Silva 12 )
160256,Setúbal ( Rua Alves Silva 12 )
160257,Setúbal ( Rua Nossa São Carmo ) Escola
160259,Setúbal ( Rua Batalha Viso 103 ) Centro De Saúde
160260,Setúbal ( Rua Batalha Viso 103 ) Centro De Saúde
160261,Setúbal ( Rua Batalha Viso 84 )
160262,Setúbal ( Rua Batalha Viso 84 )
160263,Setúbal ( Rua Batalha Viso 203 )
160264,Setúbal ( Rua Batalha Viso 203 )
160265,Setúbal ( Bairro Novo Viso ) Associação Moradores
160266,Setúbal ( Bairro Novo Viso ) Associação Moradores
160267,Setúbal ( Escola Secundária Viso )
160268,Setúbal ( Escola Secundária Viso )
160269,Setúbal ( Rua Batalha Viso 49 ) Escola
160271,Setúbal ( Rua General Daniel Sousa 110 )
160272,Setúbal ( Rua General Daniel Sousa 110 )
160273,Setúbal ( Rua Jorge Sousa 12 )
160275,Avenida Pedro Álvares Cabral 11
160279,Setúbal ( Avenida Júlio Santos )
160281,Setúbal ( Avenida Joaquim Campos D )
160283,Parque Da Bela Vista
160285,Setúbal ( Avenida Bela Vista 14 )
160286,Setúbal ( Avenida Bela Vista 14 )
160287,Estrada Algeruz ( Cemitério ) Cruzamento
160289,Estrada Algeruz ( Vale Ana Gomes ) Cruzamento
160291,Quinta Amizade
160293,Estrada Algeruz ( Vale Ana Gomes ) Cruzamento
160295,Estrada Algeruz ( Cemitério ) Cruzamento
160296,Estrada Algeruz ( Cemitério ) Cruzamento
160297,Setúbal ( Avenida Coração Maria ) Centro Comercial
160299,Setúbal ( Avenida Natália Correia 8 )
160301,Setúbal ( Avenida Joaquim Campos )
160303,Setúbal ( Avenida Júlio Santos )
160305,Morgada
160306,Morgada
160307,Estrada Morgada ( 42 )
160308,Estrada Morgada ( 42 )
160309,Estrada Morgada ( 96 )
160310,Estrada Morgada ( 96 )
160311,Estrada Morgada ( 182 )
160312,Estrada Morgada ( 182 )
160313,Estrada Morgada ( 240 )
160314,Estrada Morgada ( 240 )
160315,Estrada Morgada ( 282 )
160316,Estrada Morgada ( 282 )
160317,Alto Faralhão
160318,Alto Faralhão
160319,Faralhão ( Escola )
160320,Faralhão ( Escola )
160321,Santo Ovídio ( 43 )
160322,Santo Ovídio ( 43 )
160323,Faralhão ( Estrada Municipal 536 - 1 11 )
160324,Faralhão ( Estrada Municipal 536 - 1 11 )
160325,Curvas Cruzamento
160326,Curvas Cruzamento
160327,Outão ( Hospital Ortopédico )
160328,Outão ( Hospital Ortopédico )
160329,Outão Cruzamento
160330,Outão Cruzamento
160331,Sécil
160332,Sécil
160333,Rasca ( Ecoparque )
160334,Rasca ( Ecoparque )
160335,Comenda ( Parque Merendas )
160336,Comenda ( Parque Merendas )
160341,Albarquel (estrada Nacional 10 4 )
160342,Albarquel (estrada Nacional 10 4 )
160343,Estrada Nacional 379 - 1 ( Toca Pai Lopes )
160344,Estrada Nacional 379 - 1 ( Toca Pai Lopes )
160345,Cruzamento Entre ( Estrada Nacional 379 - 1 ) E ( Parque Urbano Albarquel )
160346,Cruzamento Entre ( Estrada Nacional 379 - 1 ) E ( Parque Urbano Albarquel )
160347,Setúbal ( Avenida Luísa Todi 353 )
160349,Setúbal ( Avenida 5 Outubro ) Antiga Rodoviária
160351,Setúbal ( Avenida Luisa Todi 472 ) Pirilampos
160353,Setúbal ( Avenida Luisa Todi 620 ) Escad Castelo
160355,Fábrica Sécil ( Portaria )
160356,Fábrica Sécil ( Portaria )
160357,Fábrica Sécil ( Forno )
160358,Fábrica Sécil ( Forno )
160359,Vale Rasca ( Beco Da Ribeira )
160360,Vale Rasca ( Beco Da Ribeira )
160361,Rasca
160362,Rasca
160363,Alto Rasca ( 3 )
160364,Alto Rasca ( 3 )
160365,Casal Cramual
160366,Casal Cramual
160367,Casal Forreta Cruzamento
160368,Casal Forreta Cruzamento
160369,Rasca Cruzamento
160370,Rasca Cruzamento
160371,Práça Mouro ( Rua Henrique Rosa ) Depósito Retiro Fernando
160374,Quinta Amizade ( 1 Rotunda )
160375,Setúbal ( Avenida Mestre Lima Freitas 41 )
160377,Quinta Amizade ( Rua António J Rosa ) Depois Rotunda
160379,Brejos Canes ( 208 )
160380,Brejos Canes ( 208 )
160381,Brejos Canes ( Quinta Cantinho Amor )
160382,Brejos Canes ( Quinta Cantinho Amor )
160383,Mourisca ( Rua Baía Sado 12 )
160384,Mourisca ( Rua Baía Sado 12 )
160385,Cruzamento Entre ( Estrada Vale Rosa-mour ( Urbanização Nv ) ) E ( Quinta Fragoso )
160386,Cruzamento Entre ( Estrada Vale Rosa-mour ( Urbanização Nv ) ) E ( Quinta Fragoso )
160387,Vale Rosa
160388,Vale Rosa
160389,Rua Do Alto Guerra 2
160390,Rua Do Alto Guerra 2
160391,Rua Do Alto Guerra 20
160393,Rua Do Alto Guerra 68
160395,Alto Guerra ( Acesso Estrada Nacional 10 )
160397,Poço Mouro ( Estrada Nacional 10 ) Vivenda Malagueta
160398,Poço Mouro ( Estrada Nacional 10 ) Vivenda Malagueta
160399,Cruzamento Entre ( Setúbal ( Rua Engenheira Ferreira Dias ) ) E ( Rua Engenheiro Paulo B )
160401,Setúbal ( Avenida Descobertas 45 )
160403,Setúbal ( Avenida Descobertas ) Centro Saúde
160404,Setúbal ( Avenida Descobertas ) Centro Saúde
160405,Setúbal ( Rua Aljubarrota 20 )
160407,Setúbal ( Avenida Luisa Todi ) Posto De Combustivel
160409,Setúbal ( Avenida Alexandre Herculano 30 )
160411,Setúbal ( Rua Gama Braga 25 )
160413,Setúbal ( Rua Engº Mamede Fialho 6 )
160415,Alto Guerra ( Estrada Nacional 10 ) Semáforos
160417,Vale Rosa
160419,Setúbal ( Avenida Avelar Brotero ) Bairro Camolas- Terminál
160421,Setúbal ( Largo Campo Flores 31 )
160423,Setúbal ( Rua Gregório Lopes 7 )
160425,Setúbal ( Estrada Ciprés-tes ) Oficinas Municipais _
160426,Setúbal ( Estrada Ciprés-tes ) Oficinas Municipais
160427,Setúbal ( Rua Bombeiros Setúbal 13 )
160428,Setúbal ( Rua Bombeiros Setúbal 13 )
160429,Setúbal ( Rua Pinheirinhos 6 )
160430,Setúbal ( Rua Pinheirinhos 6 )
160431,Setúbal ( Rua 4 Caminhos 9 )
160432,Setúbal ( Rua 4 Caminhos 9 )
160433,Rua Gendaniel Sousa 4 - Boa Morte
160434,Rua Gendaniel Sousa 4 - Boa Morte
160435,Setúbal ( Rua Nossa São Carmo ) Jardim
160436,Setúbal ( Rua Nossa São Carmo ) Jardim
160437,Setúbal ( Rua Nossa São Carmo 25 )
160438,Setúbal ( Rua Nossa São Carmo 25 )
160439,Setúbal ( Rua São Jesus Aflitos 31 )
160440,Setúbal ( Rua São Jesus Aflitos 31 )
160441,Setúbal ( Rua São Jesus Aflitos 11 )
160442,Setúbal ( Rua São Jesus Aflitos 11 )
160443,Setúbal ( Rua Santiago 7 )
160444,Setúbal ( Rua Santiago 7 )
160445,Setúbal ( Práça Reboreda 17 )
160447,Setúbal ( Rua Vidais ) Escola Cruzamento
160448,Setúbal ( Rua Vidais ) Escola Cruzamento
160449,Setúbal ( Rua Vidais 25 )
160450,Setúbal ( Rua Vidais 25 )
160451,Setúbal ( Rua Vidais 1 )
160453,Setúbal ( Práça Reboreda 1 )
160455,Setúbal ( Estrada Ciprés-tes 149 ) Caldo Verde
160456,Setúbal ( Estrada Ciprés-tes 149 ) Caldo Verde
160457,Setúbal ( Rua Marques Costa 5 )
160458,Setúbal ( Rua Marques Costa 5 )
160459,Setúbal ( Rua José Carlos Maia 128 )
160460,Setúbal ( Rua José Carlos Maia 128 )
160461,Setúbal ( Rua São Francisco Xavier 111 )
160462,Setúbal ( Rua São Francisco Xavier 111 )
